Brand,Tensile Strength (MPa),Hardness (HB),Elongation (%),Thermal Conductivity (W/m·K),Specific Heat (J/kg·K),Melting Temperature (°C),Carbon (%),Silicon (%),Manganese (%),Magnesium (%),Phosphorus (%),Sulfur (%)
EN-GJS-400-18,529.2522628,256.2205352,8.63704191,21.01949754,521.5324164,1267.66085,3.5,2.2,0.3,0.04,0.05,0.01
ASTM_A536_65-45-12,789.2390992,271.1009643,8.437359284,32.3505823,400.8124449,1223.934443,3.7,2.5,0.4,0.04,0.05,0.01
EN-GJS-450-10,632.0448919,266.619157,8.249497721,24.15566842,654.9839488,1177.131179,3.6,2.3,0.3,0.04,0.05,0.01
ISO_1083_JS_600-3,501.689832,349.228696,3.109253286,31.75394037,514.2671088,1260.214272,3.9,2.6,0.4,0.05,0.04,0.02
ASTM_A536_65-45-12,608.6920187,281.8071682,12.21315584,22.24728964,548.8128178,1187.821593,3.7,2.5,0.4,0.04,0.05,0.01
EN-GJS-500-7,537.0613952,213.2302556,13.72805791,26.63972943,402.3299926,1223.621545,3.7,2.4,0.3,0.04,0.05,0.01
ISO_1083_JS_400-18,612.8979955,291.0316012,12.81800636,35.63265116,547.6276031,1161.32999,3.6,2.3,0.4,0.04,0.04,0.02
ISO_1083_JS_500-7,450.2966047,222.7376439,4.214967893,28.74103044,695.9462205,1242.679998,3.8,2.5,0.4,0.05,0.04,0.02
ISO_1083_JS_600-3,453.0858615,204.6406467,11.26144269,32.5549083,483.4802982,1249.878665,3.9,2.6,0.4,0.05,0.04,0.02
ASTM_A536_60-40-18,457.4169448,345.6113231,11.11175175,32.94915881,518.6254811,1206.801131,3.6,2.4,0.4,0.04,0.05,0.01
ISO_1083_JS_450-10,775.9279168,316.0308337,15.89457261,36.87510088,606.1569989,1293.163417,3.7,2.4,0.4,0.04,0.04,0.02
ASTM_A536_60-40-18,693.1595673,347.0163489,8.066042534,26.49845589,644.4381003,1281.125338,3.6,2.4,0.4,0.04,0.05,0.01
ASTM_A536_65-45-12,464.9527579,271.6817672,7.943775099,33.74591125,525.2174872,1256.191137,3.7,2.5,0.4,0.04,0.05,0.01
ASTM_A536_60-40-18,475.3396335,279.8386297,11.89643294,39.23231614,492.9006611,1257.047811,3.6,2.4,0.4,0.04,0.05,0.01
EN-GJS-500-7,692.3317899,225.2505434,12.12916246,34.60486669,681.34774,1187.860257,3.7,2.4,0.3,0.04,0.05,0.01
ISO_1083_JS_400-18,462.4655379,237.036114,9.508563637,29.79740953,603.14349,1248.522285,3.6,2.3,0.4,0.04,0.04,0.02
EN-GJS-450-10,493.8245173,325.7823822,9.088949797,32.61434889,435.7063913,1179.73094,3.6,2.3,0.3,0.04,0.05,0.01
EN-GJS-400-18,785.3387331,253.4278471,9.90636273,34.79365796,420.6783634,1171.600484,3.5,2.2,0.3,0.04,0.05,0.01
ISO_1083_JS_450-10,502.1226099,324.0222461,15.77672479,32.24551531,545.0649552,1299.920184,3.7,2.4,0.4,0.04,0.04,0.02
EN-GJS-500-7,664.6529401,306.3520586,9.37867042,20.33351627,466.0270198,1243.35639,3.7,2.4,0.3,0.04,0.05,0.01
EN-GJS-500-7,791.452515,226.5756388,17.03890867,23.89546995,476.195426,1214.648181,3.7,2.4,0.3,0.04,0.05,0.01
ASTM_A536_60-40-18,549.7187069,276.1169549,10.06406022,36.20936434,663.3076536,1193.224678,3.6,2.4,0.4,0.04,0.05,0.01
ASTM_A536_60-40-18,407.0063963,301.6080982,17.18721109,25.45301295,426.8698073,1240.588067,3.6,2.4,0.4,0.04,0.05,0.01
ASTM_A536_65-45-12,497.6589162,235.2555822,15.32531043,34.63124239,614.6092346,1157.439026,3.7,2.5,0.4,0.04,0.05,0.01
EN-GJS-400-18,732.3508765,324.6032766,7.798901162,27.4424043,481.342676,1164.202149,3.5,2.2,0.3,0.04,0.05,0.01
ASTM_A536_80-55-06,745.8435344,281.7241486,15.81826274,30.43768656,628.0984664,1154.928505,3.8,2.6,0.4,0.05,0.05,0.01
ASTM_A536_60-40-18,707.4077458,224.7863076,3.761012547,21.359466,616.7234153,1224.875475,3.6,2.4,0.4,0.04,0.05,0.01
ISO_1083_JS_400-18,445.2439276,287.4476639,16.80075481,23.62451122,402.2175704,1240.090994,3.6,2.3,0.4,0.04,0.04,0.02
ISO_1083_JS_500-7,718.2041487,349.9570706,12.10629624,39.14393927,552.7406239,1159.371964,3.8,2.5,0.4,0.05,0.04,0.02
ISO_1083_JS_450-10,767.4711188,222.5782237,2.870251976,37.80276107,441.7958447,1258.18367,3.7,2.4,0.4,0.04,0.04,0.02
EN-GJS-600-3,640.243817,322.5135395,12.30810758,33.04550222,659.8681092,1184.559261,3.8,2.5,0.3,0.05,0.05,0.01
ASTM_A536_60-40-18,776.3501425,231.0963505,17.58796247,29.19289195,661.4757649,1252.780218,3.6,2.4,0.4,0.04,0.05,0.01
ISO_1083_JS_400-18,730.7355535,317.3582494,3.116810474,33.51522586,525.5037422,1297.284571,3.6,2.3,0.4,0.04,0.04,0.02
ISO_1083_JS_400-18,666.7886068,310.1866885,10.87500336,32.37220578,533.3186855,1253.665881,3.6,2.3,0.4,0.04,0.04,0.02
ISO_1083_JS_450-10,630.8740947,245.0734078,13.9647096,31.37104511,490.9848818,1282.478958,3.7,2.4,0.4,0.04,0.04,0.02
ASTM_A536_80-55-06,539.4294669,248.8734676,14.96413739,21.18354144,614.9818897,1292.229776,3.8,2.6,0.4,0.05,0.05,0.01
ISO_1083_JS_400-18,463.7149781,318.8782088,8.621239445,32.65605221,507.5984089,1223.012657,3.6,2.3,0.4,0.04,0.04,0.02
ISO_1083_JS_500-7,641.9815691,269.2168268,5.266664947,35.37840089,480.3377424,1255.348747,3.8,2.5,0.4,0.05,0.04,0.02
ISO_1083_JS_400-18,527.2446214,309.6227043,2.67747646,39.88163309,529.6693179,1277.795388,3.6,2.3,0.4,0.04,0.04,0.02
ISO_1083_JS_400-18,746.575467,222.1976221,11.27561851,20.22157105,427.4462555,1203.491337,3.6,2.3,0.4,0.04,0.04,0.02
ISO_1083_JS_400-18,797.3347749,327.8836673,9.246577124,34.60346907,623.9809614,1189.209597,3.6,2.3,0.4,0.04,0.04,0.02
EN-GJS-450-10,700.971105,306.6327075,17.17991032,31.43578632,403.7789204,1291.989786,3.6,2.3,0.3,0.04,0.05,0.01
EN-GJS-450-10,436.1926781,336.0414213,2.969678523,28.68104352,593.3455185,1258.945525,3.6,2.3,0.3,0.04,0.05,0.01
ASTM_A536_80-55-06,515.4742382,219.8558569,12.9663255,22.55140349,454.859358,1182.95232,3.8,2.6,0.4,0.05,0.05,0.01
ASTM_A536_60-40-18,443.6438527,288.9521751,2.399459554,28.18170297,469.7212139,1217.362509,3.6,2.4,0.4,0.04,0.05,0.01
ISO_1083_JS_400-18,660.2046591,289.8680878,4.742946827,27.08754366,590.6895996,1269.467765,3.6,2.3,0.4,0.04,0.04,0.02
EN-GJS-400-18,706.0763458,253.0191111,9.257263999,26.05659778,697.8830397,1232.059449,3.5,2.2,0.3,0.04,0.05,0.01
ASTM_A536_60-40-18,770.2699324,268.7699637,9.277959085,34.61759247,633.3152467,1247.492815,3.6,2.4,0.4,0.04,0.05,0.01
ASTM_A536_80-55-06,575.2689386,205.6972345,12.97120869,34.01451043,467.7518897,1263.06523,3.8,2.6,0.4,0.05,0.05,0.01
ASTM_A536_100-70-03,760.5502598,311.8790058,16.56340856,31.78040182,452.8074265,1243.301378,3.9,2.7,0.4,0.05,0.05,0.01
ASTM_A536_60-40-18,751.1564636,282.3983719,12.22451454,38.77329627,659.8698611,1231.011898,3.6,2.4,0.4,0.04,0.05,0.01
ASTM_A536_60-40-18,526.8782867,208.6611578,17.25656157,26.99708768,533.2551844,1262.442143,3.6,2.4,0.4,0.04,0.05,0.01
ISO_1083_JS_600-3,747.5602502,302.1133839,16.10585024,24.87603875,441.1158408,1259.134455,3.9,2.6,0.4,0.05,0.04,0.02
ASTM_A536_65-45-12,550.2689008,270.0173116,11.35199673,33.11806626,658.663427,1244.48086,3.7,2.5,0.4,0.04,0.05,0.01
EN-GJS-600-3,518.7477098,205.1691889,15.34067121,23.97628122,644.8277059,1203.968412,3.8,2.5,0.3,0.05,0.05,0.01
ISO_1083_JS_600-3,659.6298635,345.441159,12.28124177,26.30021014,695.1719092,1210.871814,3.9,2.6,0.4,0.05,0.04,0.02
ISO_1083_JS_500-7,531.3524912,342.3668215,3.256925295,24.4920488,672.923106,1295.565782,3.8,2.5,0.4,0.05,0.04,0.02
EN-GJS-450-10,652.0834993,276.9353624,13.84903557,21.38307135,655.5371016,1166.85789,3.6,2.3,0.3,0.04,0.05,0.01
EN-GJS-450-10,643.9327222,214.0508631,3.51853506,36.54997483,415.7723193,1190.275738,3.6,2.3,0.3,0.04,0.05,0.01
ASTM_A536_65-45-12,625.3755709,313.1931832,11.50532449,25.09081086,431.3246108,1223.860264,3.7,2.5,0.4,0.04,0.05,0.01
ISO_1083_JS_450-10,552.1678817,273.789665,13.24224329,29.46055007,570.6949583,1275.509453,3.7,2.4,0.4,0.04,0.04,0.02
ISO_1083_JS_450-10,619.3998887,245.3671217,3.064441731,20.86630547,559.4437739,1174.55135,3.7,2.4,0.4,0.04,0.04,0.02
ASTM_A536_80-55-06,638.59419,273.7127266,5.692714463,33.98678933,537.3889643,1191.543193,3.8,2.6,0.4,0.05,0.05,0.01
EN-GJS-500-7,618.2747554,278.3666218,16.65075572,26.61122005,519.0367976,1159.869733,3.7,2.4,0.3,0.04,0.05,0.01
ASTM_A536_65-45-12,577.7677811,284.4067549,11.86103188,34.89473456,529.3631455,1255.89779,3.7,2.5,0.4,0.04,0.05,0.01
EN-GJS-600-3,405.8668228,266.183557,5.940576301,28.24806121,570.7893802,1185.731415,3.8,2.5,0.3,0.05,0.05,0.01
ASTM_A536_60-40-18,634.8246831,290.8632955,13.05087634,23.91511213,400.6229553,1208.301213,3.6,2.4,0.4,0.04,0.05,0.01
ISO_1083_JS_450-10,467.3777541,337.8102066,11.54842272,30.26350165,478.2126322,1216.555217,3.7,2.4,0.4,0.04,0.04,0.02
EN-GJS-600-3,657.0303876,254.3402131,10.0252112,22.61009119,555.4839162,1283.69709,3.8,2.5,0.3,0.05,0.05,0.01
ISO_1083_JS_400-18,703.7377312,308.8574695,17.6189916,28.8107832,616.6648296,1211.699544,3.6,2.3,0.4,0.04,0.04,0.02
EN-GJS-500-7,600.1781237,334.1678835,12.93526044,26.34610955,452.2470077,1171.783753,3.7,2.4,0.3,0.04,0.05,0.01
EN-GJS-400-18,616.945466,268.3968914,8.007057755,38.23919168,564.0643521,1228.647241,3.5,2.2,0.3,0.04,0.05,0.01
ASTM_A536_60-40-18,780.5914239,266.5183755,14.80117491,21.21857443,614.3379052,1294.443699,3.6,2.4,0.4,0.04,0.05,0.01
ISO_1083_JS_500-7,738.8669445,290.3175478,16.15333269,33.88034828,533.3882974,1241.152846,3.8,2.5,0.4,0.05,0.04,0.02
ISO_1083_JS_400-18,765.6946064,288.7110139,4.003528952,23.65502332,408.1243401,1297.508083,3.6,2.3,0.4,0.04,0.04,0.02
ISO_1083_JS_400-18,725.5065153,320.9884013,5.208847646,26.38090149,534.7804475,1276.166096,3.6,2.3,0.4,0.04,0.04,0.02
ASTM_A536_65-45-12,443.5673367,271.4725076,5.459632146,28.31028126,488.9334663,1155.394863,3.7,2.5,0.4,0.04,0.05,0.01
EN-GJS-500-7,459.5967424,349.4184424,13.05938895,38.16030179,678.8948823,1248.759939,3.7,2.4,0.3,0.04,0.05,0.01
ASTM_A536_80-55-06,610.6495189,208.9207353,11.64863288,24.85156532,437.3840157,1193.015032,3.8,2.6,0.4,0.05,0.05,0.01
ISO_1083_JS_500-7,498.4278635,200.4751773,11.90386504,21.82617605,595.7427867,1233.942528,3.8,2.5,0.4,0.05,0.04,0.02
ISO_1083_JS_450-10,590.67819,296.0297467,17.0523728,26.37379208,415.8159299,1191.901779,3.7,2.4,0.4,0.04,0.04,0.02
EN-GJS-600-3,557.7461295,244.7652369,14.41458452,22.09351941,533.8511313,1202.330562,3.8,2.5,0.3,0.05,0.05,0.01
ASTM_A536_65-45-12,619.7656954,236.0573583,4.046990792,22.57192972,566.1938462,1288.475307,3.7,2.5,0.4,0.04,0.05,0.01
ISO_1083_JS_450-10,698.7502865,246.784862,7.560113319,31.47701196,489.3864794,1180.996478,3.7,2.4,0.4,0.04,0.04,0.02
ASTM_A536_65-45-12,686.1963628,238.4071348,8.966298339,21.21803866,536.5226907,1281.116368,3.7,2.5,0.4,0.04,0.05,0.01
ASTM_A536_65-45-12,608.493653,204.6185074,8.33538542,20.61861763,449.0661384,1154.568671,3.7,2.5,0.4,0.04,0.05,0.01
ASTM_A536_65-45-12,728.9573675,345.7299564,12.70893775,34.28828203,491.2371548,1163.631481,3.7,2.5,0.4,0.04,0.05,0.01
EN-GJS-500-7,572.3448366,233.1118233,16.27028965,27.2329419,586.3318975,1278.201256,3.7,2.4,0.3,0.04,0.05,0.01
ASTM_A536_80-55-06,758.6857159,310.1044644,6.896823416,22.50750698,490.5400168,1244.583405,3.8,2.6,0.4,0.05,0.05,0.01
ASTM_A536_65-45-12,428.512108,314.3894592,10.83003418,25.07225542,669.9229235,1262.085421,3.7,2.5,0.4,0.04,0.05,0.01
ASTM_A536_100-70-03,781.864012,339.3886097,14.63055075,32.84173015,588.5220873,1181.412651,3.9,2.7,0.4,0.05,0.05,0.01
EN-GJS-400-18,661.8772326,204.5824186,8.659488942,25.51073134,531.5947055,1230.562518,3.5,2.2,0.3,0.04,0.05,0.01
ISO_1083_JS_450-10,552.0298036,330.8072508,4.689890054,29.8904225,411.6270807,1260.582884,3.7,2.4,0.4,0.04,0.04,0.02
ASTM_A536_60-40-18,478.8616506,279.0839271,9.599215444,22.43390613,549.8645006,1244.097121,3.6,2.4,0.4,0.04,0.05,0.01
ISO_1083_JS_600-3,591.6732918,294.8816165,2.883560332,31.76187275,629.4328726,1220.754815,3.9,2.6,0.4,0.05,0.04,0.02
EN-GJS-600-3,477.8233293,296.6705416,17.07813526,26.32155368,479.6672794,1293.967568,3.8,2.5,0.3,0.05,0.05,0.01
ISO_1083_JS_500-7,466.5326431,322.9696707,3.197139283,32.53936869,642.0320709,1251.4236,3.8,2.5,0.4,0.05,0.04,0.02
EN-GJS-450-10,646.940703,250.0110983,9.015307444,36.16789765,475.5420298,1286.16262,3.6,2.3,0.3,0.04,0.05,0.01
ASTM_A536_80-55-06,609.2338898,309.9576785,10.47810018,32.23292839,647.1239164,1259.465577,3.8,2.6,0.4,0.05,0.05,0.01
ASTM_A536_60-40-18,668.0384138,279.2867165,17.76486132,25.91495125,425.5805025,1260.319529,3.6,2.4,0.4,0.04,0.05,0.01
ISO_1083_JS_400-18,771.842351,319.0091021,4.656349178,25.11487403,659.8551127,1162.00274,3.6,2.3,0.4,0.04,0.04,0.02
ASTM_A536_100-70-03,612.9040853,348.5819049,3.830904298,26.54841917,549.7559353,1203.919693,3.9,2.7,0.4,0.05,0.05,0.01
EN-GJS-450-10,632.3728213,230.0976526,2.139298353,23.29241026,488.9612769,1278.755411,3.6,2.3,0.3,0.04,0.05,0.01
ISO_1083_JS_600-3,435.8505357,349.1972962,4.48914299,23.62343702,479.5339751,1184.890579,3.9,2.6,0.4,0.05,0.04,0.02
ASTM_A536_60-40-18,687.0543144,213.4718231,5.316367665,35.81382204,529.6031677,1167.32588,3.6,2.4,0.4,0.04,0.05,0.01
EN-GJS-450-10,559.9620827,200.3476322,12.08929507,27.69465153,699.7148494,1198.915908,3.6,2.3,0.3,0.04,0.05,0.01
ASTM_A536_60-40-18,790.6900955,206.6242904,5.515308646,28.71990361,466.098218,1183.065683,3.6,2.4,0.4,0.04,0.05,0.01
EN-GJS-600-3,729.2696062,251.2673607,2.328333036,31.88098931,430.9649947,1288.793229,3.8,2.5,0.3,0.05,0.05,0.01
ASTM_A536_100-70-03,608.9924162,294.9359496,15.22589353,31.7930699,575.5105506,1280.194996,3.9,2.7,0.4,0.05,0.05,0.01
ISO_1083_JS_600-3,449.2890617,210.3544311,7.849531216,21.34753743,546.5627399,1224.952485,3.9,2.6,0.4,0.05,0.04,0.02
ISO_1083_JS_400-18,743.7663173,200.8498722,7.659146985,36.63081573,557.2588813,1159.201581,3.6,2.3,0.4,0.04,0.04,0.02
ASTM_A536_65-45-12,719.9124382,340.5636543,6.839664467,23.54653106,600.0806253,1257.184352,3.7,2.5,0.4,0.04,0.05,0.01
ISO_1083_JS_450-10,473.8340518,323.2889954,17.60597243,34.46143272,480.143221,1243.51176,3.7,2.4,0.4,0.04,0.04,0.02
ISO_1083_JS_400-18,518.1113157,321.3774757,4.721846677,35.45341976,673.1994986,1295.583201,3.6,2.3,0.4,0.04,0.04,0.02
ASTM_A536_65-45-12,717.3629033,332.6636413,16.37180902,34.29799068,530.7016198,1233.842986,3.7,2.5,0.4,0.04,0.05,0.01
EN-GJS-500-7,474.0913786,305.0051409,14.42885331,31.57955293,438.7258585,1200.459059,3.7,2.4,0.3,0.04,0.05,0.01
EN-GJS-500-7,767.1009957,215.6606195,3.223679288,20.29217994,622.689627,1227.853254,3.7,2.4,0.3,0.04,0.05,0.01
EN-GJS-500-7,569.8109701,259.8650282,17.78766562,27.20750985,592.9313058,1296.889494,3.7,2.4,0.3,0.04,0.05,0.01
ASTM_A536_80-55-06,434.815585,308.472423,6.341855417,32.09678859,494.7230207,1254.454365,3.8,2.6,0.4,0.05,0.05,0.01
EN-GJS-400-18,726.2994574,242.0501691,3.577326832,27.74902592,586.4556172,1250.796421,3.5,2.2,0.3,0.04,0.05,0.01
ISO_1083_JS_500-7,549.4038732,303.1109546,15.26902775,37.2695979,465.9585869,1186.102238,3.8,2.5,0.4,0.05,0.04,0.02
ISO_1083_JS_500-7,610.5996777,203.6747672,13.30680854,26.17604551,533.4518078,1261.540378,3.8,2.5,0.4,0.05,0.04,0.02
EN-GJS-500-7,444.9217378,245.9206011,11.87550089,25.87069585,669.8237567,1262.540774,3.7,2.4,0.3,0.04,0.05,0.01
ISO_1083_JS_450-10,401.0336059,282.3695504,4.495693819,25.31995386,440.0602699,1197.593348,3.7,2.4,0.4,0.04,0.04,0.02
ISO_1083_JS_600-3,655.1940823,294.8134744,9.65593786,26.65561738,516.008935,1222.557075,3.9,2.6,0.4,0.05,0.04,0.02
ASTM_A536_100-70-03,606.0700681,286.5560997,14.48889643,31.14809929,646.3427274,1194.1905,3.9,2.7,0.4,0.05,0.05,0.01
ISO_1083_JS_600-3,637.4154276,304.6634414,6.85798301,34.14030589,690.8472698,1188.805761,3.9,2.6,0.4,0.05,0.04,0.02
ASTM_A536_100-70-03,717.4975402,200.9133122,6.987037256,33.25135835,536.1778409,1153.884411,3.9,2.7,0.4,0.05,0.05,0.01
ISO_1083_JS_600-3,658.6423654,215.14118,2.050254497,36.1543564,552.099886,1192.781762,3.9,2.6,0.4,0.05,0.04,0.02
EN-GJS-400-18,469.9093771,330.3416378,4.787894426,37.71827991,571.6515885,1233.095492,3.5,2.2,0.3,0.04,0.05,0.01
ASTM_A536_80-55-06,544.3090076,302.2622966,16.00649,36.32158085,679.7044425,1150.240178,3.8,2.6,0.4,0.05,0.05,0.01
ASTM_A536_80-55-06,762.3564419,216.9397464,9.067943866,20.37890807,657.4620373,1192.482863,3.8,2.6,0.4,0.05,0.05,0.01
EN-GJS-500-7,707.9778801,326.3111656,17.74775199,34.71835907,451.1803374,1282.21155,3.7,2.4,0.3,0.04,0.05,0.01
ASTM_A536_65-45-12,622.6548232,236.3346827,8.331327417,24.16799147,531.0273454,1239.047288,3.7,2.5,0.4,0.04,0.05,0.01
EN-GJS-450-10,502.2579991,271.7389826,13.44298328,22.65856085,539.2001285,1241.179424,3.6,2.3,0.3,0.04,0.05,0.01
ASTM_A536_80-55-06,520.8242007,221.7794769,6.510704686,32.7697757,636.7288335,1210.504646,3.8,2.6,0.4,0.05,0.05,0.01
ASTM_A536_80-55-06,692.783227,306.5165085,7.820954258,26.39486391,580.8678648,1251.470822,3.8,2.6,0.4,0.05,0.05,0.01
ISO_1083_JS_400-18,740.4697043,300.0281632,5.051615801,21.14234327,596.2661386,1178.489915,3.6,2.3,0.4,0.04,0.04,0.02
ISO_1083_JS_400-18,668.5698678,231.6668707,7.552997896,22.75259469,699.4599723,1272.812022,3.6,2.3,0.4,0.04,0.04,0.02
ASTM_A536_65-45-12,723.8119903,329.510115,10.75580033,20.01858834,422.488013,1167.503368,3.7,2.5,0.4,0.04,0.05,0.01
EN-GJS-600-3,706.6624541,260.1959036,17.8683661,38.06447255,466.9029471,1248.400203,3.8,2.5,0.3,0.05,0.05,0.01
EN-GJS-450-10,459.8815872,243.8772637,12.62722741,20.49235968,522.3687812,1201.172399,3.6,2.3,0.3,0.04,0.05,0.01
ISO_1083_JS_450-10,569.5779252,222.8494384,5.187935271,24.18911539,504.3347209,1262.126946,3.7,2.4,0.4,0.04,0.04,0.02
ISO_1083_JS_400-18,461.1935203,239.9252019,2.719383065,28.32525561,406.4936684,1232.464683,3.6,2.3,0.4,0.04,0.04,0.02
ISO_1083_JS_450-10,494.0942339,203.3040382,4.021703701,27.13142652,427.5332819,1217.852956,3.7,2.4,0.4,0.04,0.04,0.02
ASTM_A536_60-40-18,747.7038499,287.4886239,11.00088322,38.23451754,604.2859874,1175.41336,3.6,2.4,0.4,0.04,0.05,0.01
ISO_1083_JS_400-18,589.1567863,326.334612,14.24256526,20.80577891,663.797339,1245.52322,3.6,2.3,0.4,0.04,0.04,0.02
EN-GJS-400-18,614.1432407,282.3470674,17.04670732,30.24429415,554.2681034,1296.215477,3.5,2.2,0.3,0.04,0.05,0.01
EN-GJS-600-3,471.3783861,232.8910943,2.253170752,33.60958925,561.7573239,1273.840514,3.8,2.5,0.3,0.05,0.05,0.01
EN-GJS-450-10,524.9087144,205.0503767,10.36416226,38.63395947,476.5280298,1159.001229,3.6,2.3,0.3,0.04,0.05,0.01
ASTM_A536_65-45-12,492.0984674,232.194211,9.5338777,32.40742504,630.3629091,1206.434407,3.7,2.5,0.4,0.04,0.05,0.01
ASTM_A536_60-40-18,482.4744658,262.4182142,12.49688035,36.07510472,625.5383762,1288.837451,3.6,2.4,0.4,0.04,0.05,0.01
EN-GJS-450-10,655.1843173,313.9417143,10.95326167,21.67449876,576.5097068,1225.456562,3.6,2.3,0.3,0.04,0.05,0.01
EN-GJS-500-7,502.7535391,228.1764279,12.99262641,27.71879022,463.799286,1249.316774,3.7,2.4,0.3,0.04,0.05,0.01
EN-GJS-400-18,652.8061944,307.968718,12.52932136,27.47894269,429.1054655,1286.889902,3.5,2.2,0.3,0.04,0.05,0.01
EN-GJS-450-10,423.3818456,330.0400203,3.872187598,37.72576433,419.2715728,1281.069204,3.6,2.3,0.3,0.04,0.05,0.01
EN-GJS-400-18,456.7097574,268.0920272,14.79548662,23.02742343,577.80882,1225.273056,3.5,2.2,0.3,0.04,0.05,0.01
EN-GJS-400-18,509.8161016,323.2147987,3.971721211,23.03772345,647.5105957,1215.646945,3.5,2.2,0.3,0.04,0.05,0.01
ISO_1083_JS_450-10,638.8187668,283.1986022,13.17649,26.571163,657.4991295,1200.953893,3.7,2.4,0.4,0.04,0.04,0.02
ISO_1083_JS_600-3,670.336498,295.5636256,8.658325882,21.08932095,539.0866223,1257.852916,3.9,2.6,0.4,0.05,0.04,0.02
EN-GJS-500-7,577.0867867,278.9417691,10.22161175,23.64916081,635.2813898,1193.04802,3.7,2.4,0.3,0.04,0.05,0.01
ASTM_A536_60-40-18,578.3163658,269.4759075,16.45276823,39.30419277,684.0640589,1187.483141,3.6,2.4,0.4,0.04,0.05,0.01
EN-GJS-450-10,689.8067406,235.1980163,16.23813962,28.5636788,482.5510337,1203.437484,3.6,2.3,0.3,0.04,0.05,0.01
ASTM_A536_100-70-03,406.3284367,245.4791089,15.08570089,32.64038417,519.3881039,1176.582259,3.9,2.7,0.4,0.05,0.05,0.01
ASTM_A536_60-40-18,536.4360098,243.4955178,10.16237409,34.52222519,679.4436978,1254.267972,3.6,2.4,0.4,0.04,0.05,0.01
ISO_1083_JS_600-3,727.4828228,284.4933396,13.77983696,27.33922814,501.4692902,1242.436097,3.9,2.6,0.4,0.05,0.04,0.02
ASTM_A536_60-40-18,641.2877641,217.993054,10.20635289,22.94454149,674.1628871,1222.43178,3.6,2.4,0.4,0.04,0.05,0.01
ASTM_A536_80-55-06,534.8908531,337.5187536,15.91369732,24.13162032,694.3134587,1208.548867,3.8,2.6,0.4,0.05,0.05,0.01
ASTM_A536_100-70-03,762.2099169,308.0982718,8.444413332,26.26532953,598.5432186,1286.359381,3.9,2.7,0.4,0.05,0.05,0.01
ISO_1083_JS_600-3,709.049091,260.2168446,17.52376551,32.72136841,645.0670869,1154.368568,3.9,2.6,0.4,0.05,0.04,0.02
ISO_1083_JS_450-10,505.9581789,223.7936217,16.91716413,27.96561098,624.8636693,1265.366162,3.7,2.4,0.4,0.04,0.04,0.02
EN-GJS-450-10,658.115935,332.2988255,13.86564191,20.13629396,609.8602773,1285.286436,3.6,2.3,0.3,0.04,0.05,0.01
EN-GJS-600-3,638.3002913,323.5667135,6.470654147,30.4681437,492.0793219,1216.953187,3.8,2.5,0.3,0.05,0.05,0.01
ISO_1083_JS_500-7,560.4751656,308.2582329,4.106457421,38.43026784,417.1283014,1232.603574,3.8,2.5,0.4,0.05,0.04,0.02
ISO_1083_JS_600-3,546.7824317,240.7320571,15.6752552,36.24155222,502.9155198,1291.669553,3.9,2.6,0.4,0.05,0.04,0.02
ASTM_A536_65-45-12,537.4241899,260.3669956,4.644836578,36.50422743,600.0807956,1181.841627,3.7,2.5,0.4,0.04,0.05,0.01
EN-GJS-450-10,646.8623134,215.4122379,15.66817262,35.90116035,430.7587595,1228.020227,3.6,2.3,0.3,0.04,0.05,0.01
EN-GJS-500-7,576.9639746,228.3559287,9.852240107,26.47461651,403.5753949,1221.208169,3.7,2.4,0.3,0.04,0.05,0.01
ISO_1083_JS_600-3,732.7452453,317.4524956,8.504908541,35.30387668,441.9077118,1188.758897,3.9,2.6,0.4,0.05,0.04,0.02
ASTM_A536_80-55-06,667.8410465,307.2558078,16.45105246,22.86322716,614.7207779,1272.788985,3.8,2.6,0.4,0.05,0.05,0.01
ISO_1083_JS_500-7,427.9726423,289.0228644,11.66161572,33.15432295,691.8381105,1284.940089,3.8,2.5,0.4,0.05,0.04,0.02
ASTM_A536_80-55-06,656.0672895,334.3590089,11.22582411,32.83137133,694.9194099,1267.289887,3.8,2.6,0.4,0.05,0.05,0.01
ISO_1083_JS_500-7,508.4589746,287.4899777,10.94025511,20.51139598,548.1937447,1179.303844,3.8,2.5,0.4,0.05,0.04,0.02
EN-GJS-500-7,637.1247967,270.0452,7.938712256,35.75940267,660.8056903,1163.012295,3.7,2.4,0.3,0.04,0.05,0.01
EN-GJS-600-3,672.0527724,251.0556119,14.57028966,38.0649621,621.0479367,1240.816673,3.8,2.5,0.3,0.05,0.05,0.01
ASTM_A536_65-45-12,492.3316757,341.0672759,6.044775104,25.34830557,550.3120711,1158.564214,3.7,2.5,0.4,0.04,0.05,0.01
EN-GJS-450-10,582.743458,212.4073192,17.02231936,36.24781448,571.8281599,1250.923883,3.6,2.3,0.3,0.04,0.05,0.01
ISO_1083_JS_450-10,476.1299451,339.6331058,16.30376328,21.64811944,441.168144,1229.563633,3.7,2.4,0.4,0.04,0.04,0.02
ASTM_A536_80-55-06,420.9355503,324.007199,7.399685211,31.99935717,681.2984382,1249.41786,3.8,2.6,0.4,0.05,0.05,0.01
ASTM_A536_80-55-06,551.3905694,219.4894887,13.67142032,29.71293731,505.5789312,1238.525616,3.8,2.6,0.4,0.05,0.05,0.01
