Austempering Temperature (°C),Austempering Time (minutes),Initial Temperature (°C),Carbon (%),Silicon (%),Manganese (%),Strength (MPa),Melting Temperature (°C),Thermal Conductivity (W/m·K),Thermal Expansion Coefficient (1/K),Specific Heat (J/kg·K),Phase Transformation Temperature (°C),Cooling Rate (°C/min),Hardness (HV)
349.0878948,84.02046112,820.9420081,0.42434589,1.713286238,0.769713989,424.8320587,1524.926933,37.51574802,5.27E-06,570.7424711,652.4990486,47.65307023,417.5346211
286.3319092,43.14641201,1107.027051,0.157881004,0.828454568,0.339609269,467.5588854,1500.963693,31.14390018,1.09E-05,514.7093794,866.9081176,42.81909143,472.6280062
225.5160606,170.5436735,966.6017728,0.488451908,0.419729318,0.346728325,592.5779556,1501.325173,33.46735168,1.17E-05,680.3674218,782.6062584,41.07685299,492.1634624
256.7551812,113.0703361,1128.871955,0.746781957,1.689240166,1.384771918,475.8344032,1486.530137,36.11507965,1.90E-05,529.6351527,885.0852151,43.69800647,474.6421764
272.6164593,75.8286466,1140.1392,1.070103439,1.1429283,1.731340203,524.3973102,1467.754169,26.10606567,4.72E-06,561.6458102,899.6250103,44.99214167,482.3521758
329.1834483,89.54722756,884.7976219,1.268745367,0.459472006,1.929191909,394.4849403,1390.796766,24.67254869,1.32E-05,533.8342921,711.5580346,46.705274,410.6472422
314.1556609,97.08038108,1062.941393,1.830150863,1.468729597,1.293859523,507.3237359,1456.911265,46.41265709,1.65E-05,569.4454942,689.6409192,50.37766482,449.1798666
271.2193452,120.08915,988.9127217,1.068722618,1.071115913,0.449792514,700.5986702,1215.344622,33.01171108,1.16E-05,541.1515237,857.5068165,43.28986623,489.0856144
397.3030498,107.3519142,1152.062695,1.052423725,1.248194666,0.300735656,609.2975957,1448.585769,32.36280829,5.85E-06,414.3902676,899.5834281,57.66854323,487.7780569
321.1549639,167.908796,886.2962717,0.195461719,0.975706843,1.644416846,542.7031329,1511.151082,21.06836451,5.99E-06,664.6144558,788.8923703,49.81202159,484.366631
247.4453583,104.5445224,1071.12528,0.16633195,1.674547069,1.199637305,822.5164902,1400.143344,34.93928908,1.75E-06,533.3181457,838.5422168,41.63189145,529.750914
220.3564945,178.8237022,1043.100849,1.147203928,1.67616916,1.27474154,925.45698,1343.005331,36.62509165,6.80E-06,576.6830946,834.5237576,43.18383607,547.9987172
230.5718278,157.7137437,918.120591,0.932539365,1.447838761,1.584777969,829.752456,1310.970694,36.76522613,1.51E-05,441.7563408,706.6019125,41.77548802,484.0067036
249.1915457,61.27657715,854.6403615,1.69444275,0.300262617,1.436226733,532.4004915,1457.12082,41.21093508,1.90E-06,401.0163544,772.2811141,37.00081522,454.2753809
232.1362747,169.5892822,1060.655904,0.405291211,1.693822338,1.68547068,821.1095175,1477.120479,25.32445505,5.17E-06,473.5870281,849.9170824,42.22462238,535.3946067
237.3134048,47.45495968,1095.438983,0.147446158,1.374924663,0.20680642,406.3861277,1548.38704,27.56669403,1.44E-05,611.3758096,806.4341629,40.08921185,461.9855381
257.0190337,152.6174563,926.2509375,0.953173659,1.424345915,1.52028921,391.2225917,1336.933633,44.32191396,1.59E-05,429.758359,606.3491442,43.31924967,378.6727011
234.6747191,87.09349402,1057.933042,0.551209258,0.789667397,1.716620239,541.9389259,1507.908923,48.41511851,9.65E-06,672.6662321,701.0117007,39.95651836,472.3550023
379.3530849,161.6961481,958.052363,0.194267309,1.770631157,0.643656581,865.3916583,1424.54233,24.07798242,1.43E-05,464.5067708,643.342709,54.75005253,493.4270199
216.0467491,160.2085035,1085.282753,1.476736745,1.47820604,1.316849821,472.4437731,1553.134596,34.92948664,8.37E-06,461.3780843,669.8916636,41.63351505,436.9688302
304.9022779,150.88881,879.68611,0.3120267,0.313921886,0.696907921,344.2773862,1411.124843,26.42528758,4.04E-06,454.4523885,871.6468432,47.09390151,435.5616404
282.0793654,148.5045654,1156.086001,1.25580705,0.874778265,1.920145026,392.1966746,1407.051931,21.80219505,8.56E-06,404.1945139,611.0679867,48.9412059,377.7764171
396.4757234,75.70187086,914.9638386,0.633994525,1.784122688,0.163504788,901.121478,1431.150833,29.76510014,1.20E-05,631.5416405,665.9402136,50.74478515,515.7400249
222.4077804,42.13789246,947.1143951,0.429642496,0.189673733,1.201606403,743.6482993,1499.726142,24.31062876,1.90E-05,662.5103594,692.8708057,34.49700188,501.236755
279.5711198,90.44702681,823.2367808,0.821527894,1.926691577,0.416356739,477.2408144,1585.876192,41.2979922,2.31E-06,584.2488108,785.0652216,40.63413244,476.4193005
393.8940867,56.02867725,844.6048849,1.622746975,1.39040888,1.45321839,688.7070777,1229.425342,36.01176241,1.06E-05,456.4599945,760.230507,52.48037692,452.2950938
373.1014252,134.2426633,1006.344761,0.844977796,1.299614358,0.434191538,669.3057357,1221.373841,24.31503413,7.25E-06,485.5833991,665.4808449,53.94860561,440.8425788
363.4144142,81.91495898,907.0370707,1.526462334,0.614062587,0.547228198,758.8051849,1575.020135,20.27724765,1.07E-05,542.7780092,649.2723202,49.70897296,496.2218934
251.5805654,176.3415301,1134.19209,0.338423964,0.572704399,1.039304541,463.2312881,1411.95025,44.24471147,1.46E-06,686.3037855,671.0394104,45.59231055,444.7050191
234.1775175,126.1458116,805.8773555,1.568265697,1.889910617,1.838186405,905.082091,1445.961206,25.28583218,6.95E-06,474.2054115,750.758888,38.45022973,525.3508427
333.728644,153.3720845,951.6376195,0.550173317,0.666717663,0.502257307,516.5579935,1392.969441,38.18649927,1.66E-05,619.4937712,681.3533357,50.65786379,436.0218652
385.8751978,49.87870091,934.9382187,1.387046947,1.573460064,0.37405604,785.8921578,1237.462981,30.10765739,1.15E-05,531.834467,884.2807505,50.47783395,507.6729346
311.3525786,159.3021723,807.7310524,1.174984954,0.846931417,1.542055981,311.2872525,1507.235751,37.56457815,9.56E-06,489.3542045,739.1595664,46.49448965,405.7166108
314.3225379,168.4135786,849.7473596,1.865374963,0.364582734,1.051177111,560.8599909,1498.889858,29.46960881,6.42E-06,536.7747811,617.638805,50.62066109,438.0499838
255.9958187,103.0592878,965.45707,0.835912784,0.120359066,1.832391714,546.1968726,1324.681329,22.60818682,6.66E-06,421.3620153,818.7799218,39.93161073,447.8155948
353.8985866,120.9379407,997.1458338,0.225713859,1.13408894,0.378567659,680.4391,1322.495698,26.68850026,8.28E-06,639.6062113,698.6535865,51.75833029,467.5359457
237.4087497,144.7214701,961.7158989,0.136395423,1.953979755,1.327262997,350.9153832,1535.136552,25.64175699,1.69E-05,472.9905784,796.0466796,42.26684279,438.8405236
264.7358473,56.22579409,1012.375071,1.671031266,0.801358768,0.542470378,853.0919616,1228.942903,32.84058057,1.94E-05,617.623637,683.8783112,39.97809838,487.0663309
285.0872877,105.3849115,1038.05267,1.096997712,0.778665435,0.397844814,452.4465612,1552.442059,39.7485135,9.33E-06,420.5045114,771.2231225,44.19500259,450.7465367
301.5220757,89.79945417,803.9695285,1.572963698,0.753774074,1.398515889,773.9264704,1302.664676,27.91418225,8.47E-06,686.5295668,831.6457514,44.2004309,527.355393
248.4819465,51.95609882,985.6380638,0.54540864,1.089033291,1.228000778,862.2484863,1437.193899,20.36209806,1.71E-05,457.9044956,878.4026225,39.26532851,543.1496791
222.9673649,85.13016334,1185.399696,0.755659116,0.937263279,1.534172171,693.3138694,1574.397672,35.56812093,9.11E-06,664.8226229,678.3381433,38.20376934,496.5620051
322.1240085,40.22584641,1007.612912,0.157197357,1.771837791,0.687978895,818.6182447,1471.249001,38.17278468,1.15E-05,642.8419629,700.4570853,44.89742025,518.8450561
257.7261106,33.87178604,1071.016907,1.926835417,1.060489504,0.951146147,763.3022186,1365.771925,48.88611482,5.39E-06,690.3579772,739.2799261,37.91566863,502.1868693
316.2476443,50.27494337,924.7455432,1.368949023,1.064739893,0.870396185,548.870858,1475.813684,37.68412409,1.51E-05,543.3671983,878.1524513,44.17074174,493.7614916
230.8725431,174.4672667,1109.596551,1.873089667,0.36290603,1.969769982,866.2009773,1337.591855,34.13517678,1.11E-05,618.2191882,870.416057,44.38015848,544.2413462
296.2280204,112.4294304,1109.168593,0.604443174,1.967205128,0.655273018,506.2909589,1310.903367,37.20204878,1.64E-05,511.2131971,626.963484,46.50477257,408.6760465
306.5178865,174.8733242,1008.518419,1.261780861,0.574948493,0.660152753,699.8490424,1598.673311,47.8370189,1.58E-05,455.3104714,639.5789477,49.95905275,469.5571032
210.3647074,94.87468175,1190.405529,1.38914994,0.239391728,0.773641597,821.7784174,1500.316092,44.85134437,5.09E-06,532.9227799,748.6527532,37.19715416,507.265158
267.3208556,76.77241996,850.2200859,0.70334443,1.359977873,1.172728754,565.2691369,1457.887991,29.689362,1.46E-05,449.7247046,631.9857818,40.14419736,426.5040173
226.8829354,105.9212794,806.779066,1.711407547,1.231196103,0.579413214,511.9373253,1342.115857,27.11763091,1.62E-05,694.6133868,703.674262,38.44878767,453.7151146
212.6749941,95.92675329,1108.063285,1.89960678,0.888776743,1.839050887,621.5422071,1219.664332,27.87900837,7.58E-06,428.8739473,644.5156135,37.63157264,417.4451754
397.9920465,45.84970264,1122.862215,1.781224724,0.902165244,0.604802573,872.574446,1212.42275,35.13263119,4.28E-06,576.763517,790.8121065,53.97986261,512.5059246
264.470769,126.1239472,848.0828916,1.504227254,1.59162145,1.80204989,950.9452342,1421.672502,42.32148354,1.05E-06,587.9391566,884.8486295,43.32665946,573.5137846
361.9748892,62.40572738,906.2331332,0.627182891,0.471854016,0.296602621,681.558389,1504.813088,35.09657622,9.57E-06,561.4238629,899.0201311,50.10666551,533.5225724
250.928131,122.9381932,807.0209453,0.63507048,1.658481306,1.347469135,763.0263437,1414.951676,22.03389187,7.70E-06,598.6557657,712.5723397,38.90131586,504.2071988
336.3005444,127.5301639,917.3234443,1.930384609,1.332619516,1.823272485,932.2915356,1536.314029,41.70742101,1.15E-05,434.8542325,779.7037911,50.740645,536.7395876
352.045572,52.80372797,1109.25675,0.119540542,0.89604257,0.420623933,368.982796,1213.370613,44.17910386,4.57E-06,566.5055573,856.8802961,49.63314974,415.6563378
319.1277481,39.20244407,1007.184211,1.460494949,0.970254372,1.939821224,462.4550045,1346.700831,28.68493595,1.73E-05,486.1637713,635.2386218,45.25197077,416.0575037
294.3152377,147.1142379,939.2382373,1.441867709,0.587629694,0.960478385,796.2300044,1294.828156,39.92377218,5.90E-06,682.052819,806.8693233,44.79214441,531.6491098
282.3681828,98.97006357,948.695718,1.283110128,1.529017232,1.896858706,876.6211233,1378.909187,32.79775703,5.30E-06,628.621496,722.6530985,44.65300062,523.1900686
269.7736533,38.72456933,800.5414503,1.981206808,1.07446201,1.385958083,899.9203198,1228.950557,46.67358067,1.01E-05,691.7543446,661.8438481,40.02847827,500.4045617
385.9058288,179.2299476,919.920211,0.692570928,0.709623631,0.673015053,590.5750238,1581.652657,45.35676674,1.05E-05,411.2668209,720.8260856,57.56171969,468.6561408
366.1238816,38.66708415,1058.583497,0.745946541,1.23249522,0.457774797,362.5379316,1289.30216,35.76295995,5.09E-06,485.5399526,622.7880861,48.93474807,375.7976445
393.0053821,134.2552843,1189.677778,0.249984866,1.991895459,0.677096588,606.4470341,1568.92311,40.74516637,6.17E-06,458.626776,808.6221446,58.25493335,487.2411771
224.8594447,177.5518388,1138.824331,0.941316459,0.926998331,0.276733078,461.5142131,1370.357262,46.50049103,4.22E-06,403.3463762,675.8228006,45.32579713,411.6350854
346.173495,65.87701563,809.4379859,0.5959922,1.849313661,0.373349136,503.8375185,1594.209653,34.8715103,1.47E-05,472.6977191,693.4216935,47.84300271,449.558029
387.6680914,51.3374053,1159.424242,0.752434734,0.755531996,0.298854837,840.5872898,1421.623353,29.39752221,1.56E-05,603.6327951,636.3243895,54.23059637,493.4487524
236.2466132,48.20774091,1113.279365,1.685686401,0.203992143,0.903592733,352.8689602,1572.333146,42.60998414,9.78E-06,469.3266766,859.3977342,38.609014,447.1261107
213.2992535,75.49127214,1112.150449,1.877420576,0.488060002,1.611598915,879.3068522,1202.139595,26.60198764,1.46E-05,552.7010336,748.0332838,36.97230441,505.5879543
348.2241299,45.15687165,983.1983036,0.452892837,0.895520772,0.368628753,599.3683601,1499.295522,31.65593444,1.50E-05,666.3454345,771.6440633,47.28049682,494.9006384
314.8946226,133.8242013,959.2021172,0.80776697,0.517306364,0.347608823,717.2447518,1561.220261,45.97181711,3.63E-06,608.1273761,770.8298049,48.32336792,518.1583488
368.3657554,39.34376972,921.1662915,1.864398068,0.100431373,1.322515004,362.7565619,1255.888227,41.73267021,1.94E-05,518.388721,723.1479344,49.7918327,401.3623425
227.9544753,106.4133192,826.2779436,0.217436075,1.838502922,0.474647666,536.1513549,1238.450341,32.11433016,1.66E-05,511.7406817,657.7589746,38.64301027,413.5982999
359.0534624,179.5045281,891.2941454,0.275485003,1.703370881,0.285459072,362.7906433,1369.829043,26.44233507,4.89E-06,536.7207442,823.5398245,55.61769781,430.136538
240.325464,152.0955404,898.641454,0.409302879,1.51035524,0.417012299,973.080606,1573.471562,30.67905172,4.54E-06,453.1124323,638.1168796,39.94551408,509.5539537
232.7311886,122.2829157,993.6308279,1.230904385,0.418847732,1.855089652,865.0831545,1416.954624,28.52312448,3.39E-06,590.2002302,631.1621371,40.65969233,499.142449
232.8531596,75.93804312,1098.977763,0.385897315,0.328690795,1.66079538,621.742928,1410.982585,25.28267864,3.63E-06,509.2458457,813.0435113,39.43247406,484.0637795
362.914944,123.5843754,989.5239314,1.939345125,0.228449024,0.772722668,456.5217838,1256.450447,42.29998741,1.52E-05,655.7096048,662.6511061,54.17756462,415.2136104
333.0394441,109.0562196,823.1377798,0.948757602,1.475655459,1.346059458,953.4185737,1200.315804,27.56209661,9.92E-06,626.965798,692.0318254,47.54518676,510.865208
304.613085,93.91250758,1183.11592,1.052884125,1.864735125,1.12082378,541.217617,1524.056036,33.62502411,1.59E-05,583.1539492,742.5682401,51.21222965,463.9521566
271.7660968,49.60655651,1177.089728,0.56865137,0.91801806,1.386536101,412.6891022,1235.029825,31.57578341,1.52E-05,509.2606668,734.805395,40.98778855,410.5235674
375.4401082,162.9906323,1114.075817,0.99482448,0.326367277,1.39707519,694.2150719,1453.539927,49.46232136,1.25E-05,462.9795495,812.5737375,56.62584962,498.2251421
278.4890215,97.46769732,1196.531161,1.357635902,1.073546359,1.294594629,960.6418842,1565.846582,31.73276732,1.40E-05,632.8455592,787.029538,46.18099449,575.1172101
363.3198879,59.19337677,1017.792933,1.52723656,0.762780624,0.6055926,302.6812034,1283.460765,22.39947448,1.35E-06,545.9227297,793.3188487,52.699961,394.6272638
287.8269817,85.16390263,1185.10734,1.532349357,0.812167356,0.174112199,466.6873903,1466.109134,22.69477258,6.92E-06,467.4250115,814.2162992,45.10041918,449.866641
275.3888859,92.11946288,830.2420162,1.197993114,1.280528186,0.965576886,956.9133483,1231.479431,37.72261164,1.31E-05,458.5523845,687.7838182,41.35772392,498.4281905
292.5359571,154.1306843,946.2722993,1.818283572,1.465564415,1.792850381,419.7601768,1441.502058,37.98090655,1.18E-06,449.6202714,696.6999935,49.20752778,412.9004538
260.2755748,140.0421571,890.1525072,1.65307491,0.310146838,1.182044791,379.2704161,1265.572688,32.56276971,1.63E-06,633.1483589,731.3993244,43.06931872,410.5540536
349.521876,145.395734,878.3332337,1.538391418,0.167621439,1.681542979,699.1310511,1494.381424,32.95531077,1.72E-05,468.6961556,692.2386519,51.82649352,474.4989429
300.544078,31.65468966,856.3211796,0.205650491,1.989227575,1.984086252,903.2906763,1320.492518,21.61797749,1.40E-05,557.9926791,895.4813607,41.86239775,552.93205
246.442539,92.42309973,1048.965457,0.113068128,0.542183863,0.410870788,633.9768724,1385.356404,35.49639531,6.04E-06,535.4639083,844.2155779,40.32894483,479.9310843
379.9149147,102.2016227,1112.528742,0.503649827,0.202277997,1.414377514,996.1949797,1439.772217,35.14218426,1.41E-05,573.8832698,649.3964065,55.85268263,541.1274091
276.7782443,32.87884152,1031.31936,1.360694828,0.460763125,1.38115779,775.4201897,1268.509364,24.48647956,1.61E-05,663.1464701,601.6782468,42.0212369,472.2288005
308.7105722,68.97198131,858.7850838,0.881275229,0.174019908,1.96191535,351.852435,1496.655127,23.11518158,6.83E-06,660.324217,612.8349805,44.09973684,409.5795172
381.2944222,144.0434735,1124.449508,0.864571893,0.8444407,1.972641395,994.9824922,1321.056136,23.70717472,1.68E-06,535.3228215,673.2190353,57.94799013,524.9977308
324.8475992,50.56645586,1054.381883,1.780715088,1.62456339,1.404689362,585.5259657,1464.948744,23.03084739,1.87E-05,404.6098752,634.2873858,47.42967696,424.810901
223.3796081,110.2965197,955.2662825,1.801569411,0.748364455,0.562868105,501.1817737,1263.31322,38.29124587,7.56E-06,527.9331417,760.0014345,39.13244784,429.9523357
387.9664247,62.2802808,1069.652118,1.827433002,0.943948473,1.617256092,690.5154285,1475.247064,25.89447957,3.02E-06,581.8580612,857.3985668,54.18270059,515.9826584
325.5416106,31.8181162,903.9619917,0.696368345,1.38361487,0.303355355,513.0153143,1251.275229,27.54290457,1.03E-05,567.3294277,821.0250663,44.00801801,456.873489
266.9811229,66.18021864,938.0768834,1.413006044,1.066898733,1.583328678,360.520255,1370.142599,25.20716432,1.56E-05,595.4008317,664.6827189,41.92775756,402.6228133
227.8544145,176.3810632,1166.994337,0.616103044,1.736746803,1.829372636,300.9998402,1298.882429,48.73505913,5.21E-06,446.2227197,719.7897768,45.98550426,383.3554647
358.8050379,150.2305668,916.2018023,0.462158683,1.745467783,0.82738345,614.708347,1499.3501,45.63852389,6.12E-06,593.9605296,752.3682629,51.96669357,482.0804162
324.0145512,173.9364966,987.9953073,0.450801669,0.118830321,1.29820706,885.8043956,1304.814002,26.91484512,5.61E-06,454.7954856,843.0617549,51.50894552,525.5141315
306.6922184,103.1781066,1156.056455,0.75000448,1.578287982,0.917271191,700.6206299,1552.686923,29.82698882,1.98E-05,625.1571942,851.7364809,47.73194016,538.1333815
378.7785166,46.4604298,1083.08854,0.916919478,0.97539384,0.931753604,999.4451093,1556.728085,26.29678527,4.75E-06,501.726284,872.9154936,51.6582157,586.6100302
357.7194422,112.1939233,824.8812905,1.678803425,1.978797028,0.689704689,500.792652,1278.576526,34.75627878,1.19E-05,612.96863,752.7735752,51.60395127,441.1982952
230.3349759,98.15660018,858.9212177,0.327793078,1.018140944,1.548046279,496.3185453,1445.538378,20.58831597,1.86E-05,414.3596797,808.2824239,37.97892623,451.3168698
262.3444136,156.6535624,803.1366363,1.49635911,1.975102296,1.878735472,411.8246222,1235.087057,40.14104027,3.79E-06,522.3580077,633.5401114,43.70281673,389.71209
249.697828,44.71238712,1052.368716,1.109764337,1.533681786,1.887426633,414.8445118,1356.61484,35.69474449,1.94E-05,611.5103567,769.586688,37.20822101,438.0164354
348.7892585,103.2361706,979.0693702,0.647096151,0.572349281,0.432084441,499.6306172,1485.328692,46.95916785,1.90E-05,468.0611549,674.6075428,49.44805225,438.0943421
206.7064869,52.5072997,853.7099404,1.036357211,1.122950461,1.762012934,854.9880317,1463.769299,24.93178053,1.78E-05,638.5861134,729.5150655,33.93707908,533.9051384
313.977937,78.70138903,1183.173648,0.669889933,1.985057715,1.501119739,934.0297534,1449.880268,44.12327738,5.08E-06,589.2339199,790.2151525,45.65485944,550.3307709
352.4917371,140.6035616,1011.86389,1.232555715,1.729308155,0.580391061,982.5610188,1313.016345,43.75883043,1.30E-05,576.2685316,677.0957814,54.83656636,526.2571847
375.3531274,101.4027194,896.7573176,0.924303453,0.284997098,0.227840765,462.6027579,1351.20998,23.81543568,1.55E-05,506.0646563,615.6555173,52.68747088,400.654416
268.4163497,86.38324277,1000.241428,0.412370505,1.442106794,0.609194807,916.9082819,1241.178458,31.95677672,1.97E-05,544.7354411,603.0701569,43.24004373,479.5695547
364.2514609,89.17144179,1071.848133,0.321507842,0.756601213,1.83319565,529.7785625,1487.609128,25.10457923,4.43E-06,579.2047903,606.6478607,52.15800374,433.8744367
222.1263474,98.91701526,830.4956872,1.138721796,0.113266298,1.303039482,378.9883812,1401.555519,27.64161501,1.56E-05,541.7386342,602.5049213,34.26598563,391.6287659
369.2904583,147.7524816,909.881526,1.814584763,0.866613841,1.470003856,909.0174479,1483.506253,27.89738524,7.44E-06,609.4939972,633.106517,55.30712512,510.8117824
225.4977325,163.8127033,1122.786196,0.753519604,0.546033401,0.588589467,745.2739443,1299.57741,36.68709182,4.34E-06,530.1090799,671.8466144,43.90121122,472.5287781
279.4574581,173.300203,983.8659482,1.492700204,1.655851614,1.466837496,415.3116273,1329.775291,32.34232795,9.01E-06,460.6819545,666.3664543,48.91061033,383.1618303
359.4590732,148.0355079,1018.630857,1.351456574,0.740928157,0.153430862,600.8818803,1333.686135,48.43198412,1.61E-05,464.1801348,896.0389783,53.7999927,495.1664827
229.9834855,77.31103436,973.1264009,1.869954337,1.672295019,0.813110557,501.0803864,1210.296964,23.79110426,9.83E-06,401.7411307,691.8018316,38.28121313,408.479204
245.850279,133.2202059,817.5599771,1.659863933,0.101136084,1.290831362,815.7561981,1336.419149,49.21076405,1.12E-05,490.2873147,638.226235,40.00724077,474.6226277
344.4505137,95.64046861,866.2999119,1.176549992,0.684856385,0.377583475,617.3913614,1521.321829,26.91915921,1.99E-05,624.6752921,763.6687633,47.94005606,492.2048271
344.0073073,68.20059331,978.2166555,1.348357947,0.558213907,1.663706791,992.4959616,1558.919398,43.18621809,8.58E-06,638.2488127,857.3872366,49.72270003,593.3676311
328.2295266,156.1307369,883.6741862,1.806934287,0.543777986,0.546559468,338.3214876,1407.287326,30.16909779,1.27E-05,460.7402626,803.418113,49.44461149,413.7133321
338.7896889,35.76395234,819.9916115,0.859085691,0.229554578,1.339334114,548.5106863,1382.200678,24.29244186,7.94E-06,687.7131991,688.8246267,43.73954223,456.6361682
308.5448887,165.2642988,1137.459866,0.720909941,0.455536114,0.869874571,637.330117,1212.329847,45.73667556,8.46E-06,550.720838,768.4848479,50.05936755,459.0348955
250.3598118,99.22161969,1192.477012,0.120541059,1.155544183,1.232482831,652.1934883,1551.681735,29.26582698,1.42E-05,675.0936247,814.4567923,41.08501511,516.99952
269.1391987,125.5802215,1117.25715,1.670447041,0.653586038,0.30415605,521.1550757,1205.204085,39.76566213,1.88E-05,612.0295846,818.4313477,45.60404728,452.5362403
236.3195434,128.9030883,1141.513969,1.621863331,0.893050086,0.13213432,810.4681744,1577.900032,36.99331055,1.13E-05,616.7300269,799.9615366,43.75902504,536.8309747
381.6901123,164.2676611,896.7908521,0.298463584,0.816047073,1.828172412,912.3229514,1395.686499,34.15268928,1.56E-05,425.5130864,861.2431274,55.92510644,538.7386576
316.678359,125.5004523,1184.25079,1.196029024,1.764219357,0.612297017,957.1035114,1336.773797,34.87458418,2.69E-06,465.9973381,861.0316375,49.52935834,546.4651113
280.1702834,122.0900377,878.7702818,0.981565227,1.820068098,1.657386305,863.5653638,1569.687374,41.96713742,5.01E-06,402.64445,773.6809678,45.11745788,527.4250537
292.4011607,39.99780608,1180.571924,0.325547281,1.036618246,1.998765571,895.4061381,1209.756397,22.63318742,1.05E-05,614.8382921,728.9569107,45.6049396,507.3845844
389.4566679,107.7612033,1197.927718,1.963079631,0.727296306,0.50171939,685.3817104,1432.569958,40.04541986,1.38E-06,503.3314865,792.4710887,56.96683439,496.8522642
230.6702806,52.52535012,1084.689122,0.507922186,0.302921338,0.603824408,878.1217585,1419.57301,46.87436304,5.80E-06,635.9957548,845.4636004,36.5272349,550.8494037
317.2459664,140.6150653,1192.457493,0.227744942,1.911465471,1.359433597,512.4527364,1287.72816,21.73364591,1.08E-05,501.680866,601.6956315,52.15478429,403.9938882
301.1777358,106.8332881,1027.815912,1.230210021,0.214431195,1.934352406,578.9351335,1371.554973,24.21960018,1.28E-06,645.8001257,897.5991027,48.4257757,504.7398248
322.2908471,132.0341669,903.8167133,1.503846687,0.665535527,1.840047262,521.8391097,1460.905602,41.4989581,6.03E-06,439.2094761,654.8681317,48.66871949,427.0310234
203.6220368,36.25093509,974.7983543,0.161642547,0.666325782,1.055463488,627.1711348,1490.852479,33.11844945,1.08E-05,452.011947,741.0746957,31.0820959,470.6638476
374.4247818,42.71880241,1037.424374,1.351563514,0.708762444,1.610709537,499.9057314,1200.286743,32.10645862,1.19E-05,502.2629619,861.6089205,51.79463304,443.6813008
386.4236565,137.4485082,829.2326248,1.111354564,0.412145002,0.357917121,973.1280096,1574.741372,24.10899904,1.86E-05,522.5462167,667.5121197,55.35708959,545.2490838
313.0266367,40.8126504,1048.937306,0.296203517,1.588006719,1.95713255,518.9912396,1265.810149,35.20310122,1.33E-05,504.6108433,743.0385672,44.85473098,429.919593
339.3301648,40.68850916,1192.471135,0.427795366,0.332745938,1.932271145,368.6311767,1293.432174,23.79635934,8.88E-06,629.0941098,639.7746541,48.03419572,401.5403854
384.4998762,31.81627129,876.0430599,1.179151165,1.306322652,0.41108502,668.7720162,1305.389378,34.29861369,1.87E-05,429.0854178,718.5228976,50.8592999,452.1034538
341.4477269,173.4752097,1117.038047,0.663079466,0.335307451,0.668903937,339.9693549,1215.128055,42.90845897,1.59E-05,505.3651059,653.1406364,55.0828624,368.5194388
230.5078086,140.6262539,1163.159518,1.882799884,0.234017711,0.290294495,377.3802164,1249.220849,27.74793074,4.80E-06,651.1719999,709.0883246,42.01491737,412.1172556
315.257672,82.98771128,1177.480637,1.655606436,1.827916057,0.616263438,453.5725724,1594.539969,34.42358505,3.49E-06,420.0391232,712.039265,48.99848459,434.7781168
321.3430093,74.48033719,1184.054242,1.968777692,0.461244656,1.650316,625.0451749,1326.086695,49.76047908,1.38E-05,682.7030523,897.9512369,47.79997812,511.0687857
284.8261343,82.45548446,1008.583855,0.593374594,1.660375294,0.818799654,603.2756526,1246.120436,40.5995127,1.16E-05,695.8950527,898.4439088,44.33567648,482.928415
347.2888471,146.1980297,1190.923163,1.942474902,1.134798655,0.267954238,859.7843034,1242.796504,45.24070314,1.60E-05,426.5704521,634.4358836,55.05105215,468.0687947
386.873403,129.2055917,1102.924083,0.919344353,0.247927387,0.750228497,817.6322577,1487.783987,32.4454282,1.50E-05,487.3817567,817.7906338,56.42524597,523.9253977
385.1137026,57.77933518,864.6685745,0.760285711,1.915351564,1.964628335,598.4228058,1541.827466,43.03582769,1.29E-05,511.7201998,615.5236439,51.36182227,444.9795546
290.1678743,56.1164003,990.7600426,0.195664101,0.569226217,1.296398831,533.5929453,1302.78092,21.21527519,1.97E-05,632.9174106,609.0576046,42.29839525,420.394502
222.6476092,44.75934746,1087.33247,0.20025399,1.733326156,0.890705798,521.5281488,1208.363805,23.68733548,1.11E-05,578.7780436,631.6001683,37.06924905,407.6556994
396.9682398,129.045408,898.9361263,1.414821386,0.420739011,0.416423176,841.7965611,1289.236007,26.09211779,3.15E-06,593.3097101,889.6456971,56.6464632,535.6077003
367.7796173,144.6558993,1056.246073,0.970065089,1.722491476,1.973735915,336.4506844,1222.606276,32.05855774,1.67E-05,627.2529468,882.2590644,55.81333532,423.4941678
224.9325362,69.75696425,1066.640192,0.530391089,0.125134745,1.659613118,308.9751547,1241.357975,45.37234635,5.79E-06,435.3936998,658.1783461,38.04583049,364.9558539
384.1683765,33.14174415,865.0798975,1.266543582,1.072382867,0.634806875,856.8810743,1372.603248,30.38798152,1.58E-05,649.9628371,648.5017007,50.20740912,511.6836367
373.9792724,42.32575012,1026.034125,0.580430425,1.561940901,0.233130522,634.0024632,1291.967348,39.63863581,1.92E-05,611.6859413,672.160526,50.15337995,454.9845013
303.7676114,175.1790052,1108.650764,1.197500333,1.876111483,0.207588559,391.616797,1406.378351,41.27942884,1.42E-05,573.2025176,754.6640982,51.30060221,433.3231806
318.2550871,74.31671662,999.5582658,0.782496619,1.827484059,0.328718484,464.8961542,1301.397501,37.58547062,1.23E-05,666.9206004,770.9113896,46.39394154,451.3454049
